source_language,target_language,source_text,target_text,table_name,source_comment,weight
uk_brand_ua,en,ЕРІДОН,Risperidone,FIP,https://compendium.com.ua/info/168348/nejrispin‐zdorov_e/,1
uk_brand_ua,en,АБІЗОЛ,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,АБІЗОЛ ІЗІТАБ,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,АМДОАЛ®,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,АРЕЛІЯ®,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,АРИП МТ,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,АРИПІПРАЗОЛ ТЕДЕК,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,АРИТЕРО,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,АРІЛЕНТАЛ,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,ЗИЛАКСЕРА®,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,ЗІКАЛОР,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,МІНТЕГРА,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,ФРЕЙМ®,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,ПІПЗОЛ 5; ПІПЗОЛ 10; ПІПЗОЛ 15; ПІПЗОЛ 30;,Aripiprazole,FIP,https://compendium.com.ua/info/337759/abizol/,1
uk_brand_ua,en,ІНВЕГА®,Paliperidone,FIP,https://compendium.com.ua/info/171119/,1
uk_brand_ua,en,КСЕПЛІОН®,Paliperidone,FIP,https://compendium.com.ua/info/220335/,1
uk_brand_ua,en,РЕАГІЛА,Cariprazine,FIP,https://compendium.com.ua/info/355959/reagila/,1
uk_brand_ua,en,ГІДАЗЕПАМ ІС®,Hydazepam,FIP,https://compendium.com.ua/info/167583/gidazepam‐ic‐sup‐sup‐/,1
uk_brand_ua,en,ФЕНАЗЕПАМ® ІС,Phenazepam,FIP,https://compendium.com.ua/info/167613/fenazepam‐sup‐sup‐ic/,1
uk_brand_ua,en,ДІАЗЕПАМ‐ЗН,Diazepam,FIP,https://mozdocs.kiev.ua/likiview.php?id=45639,1
uk_brand_ua,en,СИБАЗОН,Diazepam,FIP,https://compendium.com.ua/info/9343/92903/,1
uk_brand_ua,en,СИБАЗОН® ІС,Diazepam,FIP,https://compendium.com.ua/info/169984/sibazon‐sup‐sup‐ic/,1
uk_brand_ua,en,ЛОРАЗЕПАМ‐ЗН,Lorazepam,FIP,https://mozdocs.kiev.ua/likiview.php?id=46472,1
uk_brand_ua,en,АЛПРАЗОЛАМ‐ЗН,Alprazolam,FIP,https://mozdocs.kiev.ua/likiview.php?id=42156,1
uk_brand_ua,en,АТАРАКС®,Hydroxyzine,FIP,https://compendium.com.ua/info/_1875/,1
uk_brand_ua,en,ГІДРОКСИЗИН‐ЗН,Hydroxyzine,FIP,https://mozdocs.kiev.ua/likiview.php?id=42700,1
uk_brand_ua,en,БУСПІРОН САНДОЗ®,Buspirone,FIP,https://mozdocs.kiev.ua/likiview.php?id=48511,1
uk_brand_ua,en,CПІТОМІН®,Buspirone,FIP,https://compendium.com.ua/info/166786/spitomin‐sup‐sup‐/,1
uk_brand_ua,en,АДАПТОЛ®,Mebicar,FIP,https://compendium.com.ua/dec/267464/,1
uk_brand_ua,en,СТРЕЗАМ®,Etifoxine,FIP,https://compendium.com.ua/dec/267468/,1
uk_brand_ua,en,СЕДАРИСТОН® КАПСУЛИ,Comb drug,FIP,https://compendium.com.ua/info/211074/sedariston‐sup‐sup‐kapsuly/,1
uk_brand_ua,en,БАРБОВАЛ®,Barbiturates in combination with other drugs,FIP,https://compendium.com.ua/info/336228/7291/https://compendium.com.ua/info/4702/136879‐154535/,1
uk_brand_ua,en,ВАЛЕКАРД‐ЗДОРОВ’Я,Barbiturates in combination with other drugs,FIP,https://compendium.com.ua/info/173166/,1
uk_brand_ua,en,ВАЛОКОРДИН®,Barbiturates in combination with other drugs,FIP,https://compendium.com.ua/info/9822/valokordin‐sup‐sup‐/,1
uk_brand_ua,en,КАРДІТАБ ІС,Barbiturates in combination with other drugs,FIP,https://compendium.com.ua/info/255207/363648‐363649/,1
uk_brand_ua,en,КОРВАЛАЗИД,Barbiturates in combination with other drugs,FIP,https://compendium.com.ua/info/326641/korvalazid/,1
uk_brand_ua,en,КОРВАЛДИН®,Barbiturates in combination with other drugs,FIP,https://compendium.com.ua/info/3436/korvaldin‐sup‐sup‐/,1
uk_brand_ua,en,КОРВАЛКАПС,Barbiturates in combination with other drugs,FIP,https://compendium.com.ua/info/220092/187691‐267002/,1
uk_brand_ua,en,КОРВАЛОЛ‐ДАРНИЦЯ®,Barbiturates in combination with other drugs,FIP,https://compendium.com.ua/info/251793/korvalol‐darnitsa‐sup‐sup‐/,1
uk_brand_ua,en,KOPBAЛTAБ,Barbiturates in combination with other drugs,FIP,https://compendium.com.ua/info/251793/korvalol‐darnitsa‐sup‐sup‐/,1
uk_brand_ua,en,МЕНОВАЛЕН‐ЗДОРОВ’Я КОМБІ,Barbiturates in combination with other drugs,FIP,https://likicontrol.com.ua/%D0%B0%D0%BD%D0%B0%D0%BB%D0%BE%D0%B3%D0%B8/?[25064],1
uk_brand_ua,en,ЛЕВАНА® ІС,Mono,FIP,https://compendium.com.ua/info/173462/levana‐sup‐sup‐ic/,1
uk_brand_ua,en,РАДЕДОРМ® 5,Nitrazepam,FIP,https://mozdocs.kiev.ua/likiview.php?id=22189,1
uk_brand_ua,en,МІДАЗОЛАМ КАЛЦЕКС,Midazolam,FIP,https://mozdocs.kiev.ua/likiview.php?id=49906,1
uk_brand_ua,en,МІДАЗОЛАМ‐ВІСТА,Midazolam,FIP,https://mozdocs.kiev.ua/likiview.php?id=49904,1
uk_brand_ua,en,ЗОПІКЛОН,Zopiclone,FIP,https://compendium.com.ua/info/166152/42595/,1
uk_brand_ua,en,ЗОПІКЛОН‐ЗН,Zopiclone,FIP,https://compendium.com.ua/info/211247/zopiklon‐zn/,1
uk_brand_ua,en,ІМОВАН®,Zopiclone,FIP,https://compendium.com.ua/info/211247/zopiklon‐zn/,1
uk_brand_ua,en,НОРМАСОН®,Zopiclone,FIP,https://compendium.com.ua/info/211247/zopiklon‐zn/,1
uk_brand_ua,en,ПІКЛОН,Zopiclone,FIP,https://compendium.com.ua/info/211247/zopiklon‐zn/,1
uk_brand_ua,en,СОМНОЛ®,Zopiclone,FIP,https://compendium.com.ua/info/211247/zopiklon‐zn/,1
uk_brand_ua,en,СОНОВАН,Zopiclone,FIP,https://compendium.com.ua/info/211247/zopiklon‐zn/,1
uk_brand_ua,en,ВІТА‐МЕЛАТОНІН®,Melatonin,FIP,https://compendium.com.ua/info/67093/vita‐melatonin‐sup‐sup‐/,1
uk_brand_ua,en,АЛОРА®,Passiflora incarnatа,FIP,https://compendium.com.ua/result/?term=%D0%90%D0%9B%D0%9E%D0%A0%D0%90,1
uk_brand_ua,en,БЕЛІСА,Comb drug,FIP,https://compendium.com.ua/info/172169/belisa/,1
uk_brand_ua,en,ВАЛОКОРМІД,Comb drug,FIP,https://compendium.com.ua/info/49555/valokormid/,1
uk_brand_ua,en,ВАМЕЛАН,Comb drug,FIP,https://compendium.com.ua/info/355921/602652/,1
uk_brand_ua,en,ДОКСИЛАМІН‐КРЕВЕЛЬ,Doxylamine,FIP,https://mozdocs.kiev.ua/likiview.php?id=42917,1
uk_brand_ua,en,ДОНОРМІЛ,Doxylamine,FIP,https://compendium.com.ua/info/12937/donormil/,1
uk_brand_ua,en,ДОРМІПЛАНТ,Comb drug,FIP,https://compendium.com.ua/info/52512/dormiplant/,1
uk_brand_ua,en,КАРВЕЛІС,Comb drug,FIP,https://compendium.com.ua/info/220305/443890/,1
uk_brand_ua,en,КАРДІОСЕД,Comb drug,FIP,https://compendium.com.ua/info/358544/kardiosed/,1
uk_brand_ua,en,nan,nan,FIP,https://compendium.com.ua/info/358544/kardiosed/,1
uk_brand_ua,en,КВАЙТ® ЗАСПОКІЙЛИВИ Й,Comb drug,FIP,https://compendium.com.ua/info/355152/kvajt‐uspokoitel_nyj/,1
uk_brand_ua,en,КЛІМАПІН®,Comb drug,FIP,https://mozdocs.kiev.ua/likiview.php?id=46197,1
uk_brand_ua,en,РЕЛАКСИЛ,Comb drug,FIP,https://compendium.com.ua/info/170200/relaksil/,1
uk_brand_ua,en,СЕДАВІТ®,Comb drug,FIP,https://compendium.com.ua/result/?term=%D0%A1%D0%95%D0%94%D0%90%D0%92%D0%98%D0%A2,1
uk_brand_ua,en,НА СОН,Comb drug,FIP,https://compendium.com.ua/info/172091/na‐son/,1
uk_brand_ua,en,НОВО‐ПАСИТ,Comb drug,FIP,https://compendium.com.ua/info/141162/novo‐passit/,1
uk_brand_ua,en,ПЕРСЕН®,Comb drug,FIP,https://compendium.com.ua/info/2317/persen‐sup‐sup‐/,1
uk_brand_ua,en,ПЕРСЕН® КАРДІО,Comb drug,FIP,https://compendium.com.ua/info/2317/112158/,1
uk_brand_ua,en,ПЕРСЕН® НАЙТ,Comb drug,FIP,https://compendium.com.ua/info/2317/347550/,1
uk_brand_ua,en,ПЕРСЕН®ФОРТЕ,Comb drug,FIP,https://compendium.com.ua/info/2317/140724/,1
uk_brand_ua,en,МЕНОВАЛЕН,Comb drug,FIP,https://compendium.com.ua/info/170192/menovalen/,1
uk_brand_ua,en,СЕДАСЕН,Comb drug,FIP,https://compendium.com.ua/info/173004/129161/,1
uk_brand_ua,en,СЕДАФІТОН®,Comb drug,FIP,https://compendium.com.ua/info/503070/85507‐100112‐112162/https://compendium.com.ua/info/169983/684701/,1
uk_brand_ua,en,СЕДІСТРЕС,Comb drug,FIP,https://compendium.com.ua/info/252063/sedistress/,1
uk_brand_ua,en,СОНДОКС®,Doxylamine,FIP,https://compendium.com.ua/info/166512/sondoks‐sup‐sup‐/,1
uk_brand_ua,en,СОНМІЛ,Doxylamine,FIP,https://compendium.com.ua/info/170205/sonmil/,1
uk_brand_ua,en,ТРИВАЛУМЕН,Comb drug,FIP,https://compendium.com.ua/info/169679/trivalumen/,1
uk_brand_ua,en,nan,nan,FIP,https://compendium.com.ua/info/169679/trivalumen/,1
uk_brand_ua,en,ТРИВАЛУМЕН‐ЗДОРОВ’Я ФОРТЕ,Comb drug,FIP,https://compendium.com.ua/info/169679/trivalumen/,1
uk_brand_ua,en,ФІТОСЕД®,Comb drug,FIP,https://compendium.com.ua/info/169273/106097/,1
uk_brand_ua,en,ФЛОРИСЕД‐ЗДОРОВ’Я,Comb drug,FIP,https://compendium.com.ua/info/168038/florised‐zdorov_e/,1
uk_brand_ua,en,АЛЛУНА,Comb drug,FIP,https://compendium.com.ua/info/200244/alluna/,1
uk_brand_ua,en,ВАЛЕРІАНА,Valerianae radix,FIP,https://compendium.com.ua/info/372930/6096/,1
uk_brand_ua,en,НОКСОН,Valerianae radix,FIP,https://compendium.com.ua/info/281100/nokson/,1
uk_brand_ua,en,ДЕКСМЕДЕТОМІДИН ЕВЕР ФАРМА,Dexmedetomidine,FIP,https://compendium.com.ua/info/345586/deksmedetomidin/,1
uk_brand_ua,en,ДЕКСМЕДЕТОМІДИН КАЛЦЕКС,Dexmedetomidine,FIP,https://compendium.com.ua/info/345586/deksmedetomidin/,1
uk_brand_ua,en,МИРОДЕКС,Dexmedetomidine,FIP,https://compendium.com.ua/info/345586/deksmedetomidin/,1
uk_brand_ua,en,БІОСОН,"Doxylamine, combinations",FIP,https://compendium.com.ua/info/255167/bioson/,1
uk_brand_ua,en,СОНОБАРБОВАЛ,Comb drug,FIP,https://compendium.com.ua/info/358134/sonobarboval/,1
uk_brand_ua,en,МЕЛІПРАМІН®,Imipramine,FIP,https://compendium.com.ua/info/8108/melipramin‐sup‐sup‐/,1
uk_brand_ua,en,АНАФРАНІЛ®,Clomipramine,FIP,https://compendium.com.ua/info/7245/anafranil,1
uk_brand_ua,en,КЛОФРАНІЛ,Clomipramine,FIP,https://compendium.com.ua/info/7245/anafranil,1
uk_brand_ua,en,АМІТРИПТИЛІН,Amitriptyline,FIP,https://compendium.com.ua/info/166162/43070/,1
uk_brand_ua,en,АМІТРИПТИЛІНУ ГІДРОХЛОРИД‐ЗН,Amitriptyline,FIP,https://compendium.com.ua/info/166162/43070/,1
uk_brand_ua,en,САРОТЕН,Amitriptyline,FIP,https://compendium.com.ua/info/166162/43070/,1
uk_brand_ua,en,ДОКСЕПІН,Doxepin,FIP,https://compendium.com.ua/info/3809/6398/,1
uk_brand_ua,en,ДОКСЕПІН‐ЗН,Doxepin,FIP,https://compendium.com.ua/info/3809/6398/,1
uk_brand_ua,en,ФЛУКСЕН®,Fluoxetine,FIP,https://compendium.com.ua/info/168124/fluksen‐sup‐sup‐/,1
uk_brand_ua,en,ФЛУОКСЕТИН,Fluoxetine,FIP,https://compendium.com.ua/info/376305/611642‐611643/,1
uk_brand_ua,en,ПРОДЕП,Fluoxetine,FIP,https://compendium.com.ua/info/8884/prodep/,1
uk_brand_ua,en,ЦИПРАМІЛ,Citalopram,FIP,https://compendium.com.ua/info/133572/,1
uk_brand_ua,en,ПАКСИЛ™,Paroxetine,FIP,https://compendium.com.ua/info/_2947/,1
uk_brand_ua,en,ПАРОКСЕТИН,Paroxetine,FIP,https://compendium.com.ua/info/168407/paroksetin/,1
uk_brand_ua,en,ПАРОКСИН,Paroxetine,FIP,https://compendium.com.ua/info/169200/paroksin/,1
uk_brand_ua,en,РЕКСЕТИН®,Paroxetine,FIP,https://compendium.com.ua/info/166451/reksetin‐sup‐sup‐/,1
uk_brand_ua,en,АСЕНТРА®,Sertraline,FIP,https://mozdocs.kiev.ua/likiview.php?id=45022,1
uk_brand_ua,en,ДЕБІТУМ‐САНОВЕЛЬ,Sertraline,FIP,https://mozdocs.kiev.ua/likiview.php?id=45022,1
uk_brand_ua,en,ЗОЛОФТ®,Sertraline,FIP,https://mozdocs.kiev.ua/likiview.php?id=43146,1
uk_brand_ua,en,СЕРЛІФТ,Sertraline,FIP,https://compendium.com.ua/info/169788/serlift/,1
uk_brand_ua,en,СЕРТРАЛОФТ 25; СЕРТРАЛОФТ 50; СЕРТРАЛОФТ 100;,Sertraline,FIP,https://compendium.com.ua/info/169054/,1
uk_brand_ua,en,СТИМУЛОТОН®,Sertraline,FIP,https://compendium.com.ua/info/166335/stimuloton‐sup‐sup‐/,1
uk_brand_ua,en,ФЕВАРИН®,Fluvoxamine,FIP,https://compendium.com.ua/info/5283/fevarin‐sup‐sup‐/,1
uk_brand_ua,en,ЕЗОПРАМ,Escitalopram,FIP,https://compendium.com.ua/info/171118/ezopram/,1
uk_brand_ua,en,ЕЗОПРЕКС,Escitalopram,FIP,https://compendium.com.ua/info/171118/ezopram/,1
uk_brand_ua,en,ДЕПРЕСАН,Escitalopram,FIP,https://compendium.com.ua/info/220267/depresan/,1
uk_brand_ua,en,nan,nan,FIP,https://compendium.com.ua/info/220267/depresan/,1
uk_brand_ua,en,ГІАЦИНТІЯ,Escitalopram,FIP,https://compendium.com.ua/info/351806/,1
uk_brand_ua,en,ЕЛІЦЕЯ,Escitalopram,FIP,https://compendium.com.ua/info/351806/,1
uk_brand_ua,en,ЕССОБЕЛ®,Escitalopram,FIP,https://compendium.com.ua/info/351806/,1
uk_brand_ua,en,ЕСЦИТАЛОПРАМ ТЕДЕК,Escitalopram,FIP,https://compendium.com.ua/info/351806/,1
uk_brand_ua,en,ЕСЦИТАМ 10; ЕСЦИТАМ 20;,Escitalopram,FIP,https://compendium.com.ua/info/351806/,1
uk_brand_ua,en,МЕДОПРАМ,Escitalopram,FIP,https://compendium.com.ua/info/351806/,1
uk_brand_ua,en,ФЕЛІЗ С,Escitalopram,FIP,https://compendium.com.ua/info/351806/,1
uk_brand_ua,en,ЦИПРАЛЕКС,Escitalopram,FIP,https://compendium.com.ua/info/351806/,1
uk_brand_ua,en,МІАСЕР®,Mianserin,FIP,https://compendium.com.ua/info/255324/miaser‐sup‐sup‐/,1
uk_brand_ua,en,ТРАЗОДОН MC,Trazodone,FIP,https://mozdocs.kiev.ua/likiview.php?id=50941,1
uk_brand_ua,en,ТРИТТІКО,Trazodone,FIP,https://compendium.com.ua/info/137180/trittiko/,1
uk_brand_ua,en,ДЕПРИВІТ,Hypericine*,FIP,https://compendium.com.ua/info/171066/deprivit/,1
uk_brand_ua,en,МІРАЗЕП,Mirtazapine,FIP,https://mozdocs.kiev.ua/likiview.php?id=43749,1
uk_brand_ua,en,МІРЗАТЕН,Mirtazapine,FIP,https://mozdocs.kiev.ua/likiview.php?id=49939,1
uk_brand_ua,en,МІРТАЗАПІН САНДОЗ®,Mirtazapine,FIP,https://compendium.com.ua/info/169785/mirtazapin‐sandoz‐sup‐sup‐/,1
uk_brand_ua,en,АЛВЕНТА®,Venlafaxine,FIP,https://mozdocs.kiev.ua/likiview.php?id=48907,1
uk_brand_ua,en,ВЕЛАКСИН®,Venlafaxine,FIP,https://compendium.com.ua/info/169421/velaksin‐sup‐sup‐/,1
uk_brand_ua,en,ВЕНЛАКСОР®,Venlafaxine,FIP,https://compendium.com.ua/info/169421/velaksin‐sup‐sup‐/,1
uk_brand_ua,en,ВЕНЛАФАКСИН‐ЗН,Venlafaxine,FIP,https://compendium.com.ua/info/169421/velaksin‐sup‐sup‐/,1
uk_brand_ua,en,ВІПАКС XR,Venlafaxine,FIP,https://compendium.com.ua/info/169421/velaksin‐sup‐sup‐/,1
uk_brand_ua,en,МЕДОФАКСИН,Venlafaxine,FIP,https://compendium.com.ua/info/169421/velaksin‐sup‐sup‐/,1
uk_brand_ua,en,ДЕПРАТАЛ,Duloxetine,FIP,https://compendium.com.ua/info/385287/depratal/,1
uk_brand_ua,en,ДЕПУЛОКСА,Duloxetine,FIP,https://compendium.com.ua/info/385287/depratal/,1
uk_brand_ua,en,ДЕФАКСТО 30; ДЕФАКСТО 60;,Duloxetine,FIP,https://compendium.com.ua/info/385287/depratal/,1
uk_brand_ua,en,ДУЛОКЕМ 30; ДУЛОКЕМ 60;,Duloxetine,FIP,https://compendium.com.ua/info/385287/depratal/,1
uk_brand_ua,en,ДУЛОКСЕНТА,Duloxetine,FIP,https://compendium.com.ua/info/385287/depratal/,1
uk_brand_ua,en,ДУЛОТ,Duloxetine,FIP,https://compendium.com.ua/info/385287/depratal/,1
uk_brand_ua,en,ДЮЛОК®,Duloxetine,FIP,https://compendium.com.ua/info/385287/depratal/,1
uk_brand_ua,en,СИМБІЯ®,Duloxetine,FIP,https://compendium.com.ua/info/385287/depratal/,1
uk_brand_ua,en,НЕКСЕТИН,Duloxetine,FIP,https://compendium.com.ua/info/385287/depratal/,1
uk_brand_ua,en,РЕВІВАЛ,Duloxetine,FIP,https://compendium.com.ua/info/357274/revival/,1
uk_brand_ua,en,АГНЕСТІ®,Agomelatine,FIP,https://compendium.com.ua/info/361663/,1
uk_brand_ua,en,nan,nan,FIP,https://compendium.com.ua/info/361663/,1
uk_brand_ua,en,МЕЛІТОР®,Agomelatine,FIP,https://compendium.com.ua/info/169928/melitor‐sup‐sup‐/,1
uk_brand_ua,en,ЕЛІФОР,Desvenlafaxine,FIP,https://compendium.com.ua/info/255275/elifor/,1
uk_brand_ua,en,РЕМОТІВ,Hyperici herba,FIP,https://compendium.com.ua/info/340528/remotiv/,1
uk_brand_ua,en,НЕЙРОПЛАНТ,Hypericine,FIP,https://compendium.com.ua/info/167902/nejroplant/,1
uk_brand_ua,en,БРІНТЕЛЛІКС,Vortioxetine,FIP,https://compendium.com.ua/info/251938/brintelliks/,1
uk_brand_ua,en,ГЛЮКОФАЖ,Metformin,FIP,https://compendium.com.ua/info/169554/80015‐80016/,1
uk_brand_ua,en,ГЛЮКОФАЖ XR,Metformin,FIP,https://compendium.com.ua/info/171517/111104‐111105/,1
uk_brand_ua,en,ГЛЮМЕТ,Metformin,FIP,https://compendium.com.ua/info/171517/111104‐111105/,1
uk_brand_ua,en,ДІАФОРМІН,Metformin,FIP,https://compendium.com.ua/info/168183/62795‐62796/,1
uk_brand_ua,en,ДІАФОРМІН® SR,Metformin,FIP,https://compendium.com.ua/info/173346/161559/,1
uk_brand_ua,en,ІНСУФОР,Metformin,FIP,https://compendium.com.ua/info/251836/insufor/,1
uk_brand_ua,en,МЕГЛІФОРТ 1000,Metformin,FIP,https://mozdocs.kiev.ua/likiview.php?id=43647,1
uk_brand_ua,en,МЕГЛІФОРТ 850,Metformin,FIP,https://mozdocs.kiev.ua/likiview.php?id=43649,1
uk_brand_ua,en,МЕГЛІФОРТ 500,Metformin,FIP,https://mozdocs.kiev.ua/likiview.php?id=43648,1
uk_brand_ua,en,МЕТАМІН,Metformin,FIP,https://mozdocs.kiev.ua/likiview.php?id=43648,1
uk_brand_ua,en,МЕТАМІН SR,Metformin,FIP,https://mozdocs.kiev.ua/likiview.php?id=43648,1
uk_brand_ua,en,МЕТАФОРА,Metformin,FIP,https://mozdocs.kiev.ua/likiview.php?id=43648,1
uk_brand_ua,en,МЕТФОГАМА 1000,Metformin,FIP,https://mozdocs.kiev.ua/likiview.php?id=43648,1
uk_brand_ua,en,МЕТФОГАМА 850,Metformin,FIP,https://mozdocs.kiev.ua/likiview.php?id=43648,1
uk_brand_ua,en,МЕТФОГАМА 500,Metformin,FIP,https://mozdocs.kiev.ua/likiview.php?id=43648,1
uk_brand_ua,en,МЕТФОРМІН ІНДАР,Metformin,FIP,https://compendium.com.ua/info/341362/metformin‐indar/,1
uk_brand_ua,en,МЕТФОРМІН САНДОЗ®,Metformin,FIP,https://compendium.com.ua/info/172011/139509‐139510/,1
uk_brand_ua,en,МЕТФОРМІН‐БІОТОН,Metformin,FIP,https://compendium.com.ua/info/172011/139509‐139510/,1
uk_brand_ua,en,МЕТФОРМІН‐ТЕВА,Metformin,FIP,https://compendium.com.ua/info/1414/448549/,1
uk_brand_ua,en,nan,nan,FIP,https://compendium.com.ua/info/1414/448549/,1
uk_brand_ua,en,МЕФАРМІЛ®,Metformin,FIP,https://compendium.com.ua/info/1414/448549/,1
uk_brand_ua,en,МЕФАРМІЛ® SR,Metformin,FIP,https://compendium.com.ua/info/1414/448549/,1
uk_brand_ua,en,СІОФОР® 1000,Metformin,FIP,https://compendium.com.ua/info/6602/79001/,1
uk_brand_ua,en,СІОФОР® 850,Metformin,FIP,https://compendium.com.ua/info/6602/32495/,1
uk_brand_ua,en,СІОФОР® 500,Metformin,FIP,https://compendium.com.ua/info/6602/8721/,1
uk_brand_ua,en,ГЛІБЕНКЛАМІД,Glibenclamide,FIP,https://compendium.com.ua/info/119643/99992/,1
uk_brand_ua,en,ГЛІБЕНКЛАМІД‐ ЗДОРОВ’Я,Glibenclamide,FIP,https://compendium.com.ua/info/1767/glibenklamid‐zdorov_e/,1
uk_brand_ua,en,ГЛІБЕНКЛАМІД,Glibenclamide,FIP,https://compendium.com.ua/info/170943/99700/,1
